city,county,state,date,threshold,word,frequency
Detroit,Wayne,Michigan,3/25/2020,1,got,104
Detroit,Wayne,Michigan,3/25/2020,1,know,102
Detroit,Wayne,Michigan,3/25/2020,1,amp,101
Detroit,Wayne,Michigan,3/25/2020,1,need,100
Detroit,Wayne,Michigan,3/25/2020,1,nt,98
Detroit,Wayne,Michigan,3/25/2020,1,love,97
Detroit,Wayne,Michigan,3/25/2020,1,go,96
Detroit,Wayne,Michigan,3/25/2020,1,detroit,94
Detroit,Wayne,Michigan,3/25/2020,1,good,94
Detroit,Wayne,Michigan,3/25/2020,1,shit,88
Detroit,Wayne,Michigan,3/25/2020,1,today,86
Detroit,Wayne,Michigan,3/25/2020,1,home,86
Detroit,Wayne,Michigan,3/25/2020,1,work,83
Detroit,Wayne,Michigan,3/25/2020,1,going,79
Detroit,Wayne,Michigan,3/25/2020,1,really,77
Detroit,Wayne,Michigan,3/25/2020,1,want,76
Detroit,Wayne,Michigan,3/25/2020,1,think,76
Detroit,Wayne,Michigan,3/25/2020,1,right,76
Detroit,Wayne,Michigan,3/25/2020,1,still,75
Detroit,Wayne,Michigan,3/25/2020,1,u,74
Detroit,Wayne,Michigan,3/25/2020,1,back,73
Detroit,Wayne,Michigan,3/25/2020,1,make,69
Detroit,Wayne,Michigan,3/25/2020,1,say,69
Detroit,Wayne,Michigan,3/25/2020,1,lol,66
Detroit,Wayne,Michigan,3/25/2020,1,great,65
Detroit,Wayne,Michigan,3/25/2020,1,would,63
Detroit,Wayne,Michigan,3/25/2020,1,stay,62
Detroit,Wayne,Michigan,3/25/2020,1,trump,62
Detroit,Wayne,Michigan,3/25/2020,1,covid19,61
Detroit,Wayne,Michigan,3/25/2020,1,michigan,60
Detroit,Wayne,Michigan,3/25/2020,1,way,60
Detroit,Wayne,Michigan,3/25/2020,1,please,57
Detroit,Wayne,Michigan,3/25/2020,1,let,56
Detroit,Wayne,Michigan,3/25/2020,1,see,55
Detroit,Wayne,Michigan,3/25/2020,1,thank,54
Detroit,Wayne,Michigan,3/25/2020,1,feel,53
Detroit,Wayne,Michigan,3/25/2020,1,thing,52
Detroit,Wayne,Michigan,3/25/2020,1,take,52
Detroit,Wayne,Michigan,3/25/2020,1,nigga,51
Detroit,Wayne,Michigan,3/25/2020,1,keep,48
Detroit,Wayne,Michigan,3/25/2020,1,look,48
Detroit,Wayne,Michigan,3/25/2020,1,na,47
Detroit,Wayne,Michigan,3/25/2020,1,life,47
Detroit,Wayne,Michigan,3/25/2020,1,week,47
Detroit,Wayne,Michigan,4/9/2020,2,like,189
Detroit,Wayne,Michigan,4/9/2020,2,get,135
Detroit,Wayne,Michigan,4/9/2020,2,day,130
Detroit,Wayne,Michigan,4/9/2020,2,people,129
Detroit,Wayne,Michigan,4/9/2020,2,time,117
Detroit,Wayne,Michigan,4/9/2020,2,got,114
Detroit,Wayne,Michigan,4/9/2020,2,one,110
Detroit,Wayne,Michigan,4/9/2020,2,amp,100
Detroit,Wayne,Michigan,4/9/2020,2,nt,100
Detroit,Wayne,Michigan,4/9/2020,2,good,97
Detroit,Wayne,Michigan,4/9/2020,2,go,92
Detroit,Wayne,Michigan,4/9/2020,2,need,90
Detroit,Wayne,Michigan,4/9/2020,2,would,86
Detroit,Wayne,Michigan,4/9/2020,2,love,86
Detroit,Wayne,Michigan,4/9/2020,2,detroit,83
Detroit,Wayne,Michigan,4/9/2020,2,know,82
Detroit,Wayne,Michigan,4/9/2020,2,shit,80
Detroit,Wayne,Michigan,4/9/2020,2,want,77
Detroit,Wayne,Michigan,4/9/2020,2,trump,77
Detroit,Wayne,Michigan,4/9/2020,2,lol,75
Detroit,Wayne,Michigan,4/9/2020,2,work,73
Detroit,Wayne,Michigan,4/9/2020,2,going,73
Detroit,Wayne,Michigan,4/9/2020,2,today,70
Detroit,Wayne,Michigan,4/9/2020,2,year,69
Detroit,Wayne,Michigan,4/9/2020,2,thing,68
Detroit,Wayne,Michigan,4/9/2020,2,michigan,68
Detroit,Wayne,Michigan,4/9/2020,2,really,67
Detroit,Wayne,Michigan,4/9/2020,2,back,66
Detroit,Wayne,Michigan,4/9/2020,2,even,65
Detroit,Wayne,Michigan,4/9/2020,2,still,64
Detroit,Wayne,Michigan,4/9/2020,2,see,62
Detroit,Wayne,Michigan,4/9/2020,2,think,61
Detroit,Wayne,Michigan,4/9/2020,2,feel,60
Detroit,Wayne,Michigan,4/9/2020,2,make,60
Detroit,Wayne,Michigan,4/9/2020,2,thank,59
Detroit,Wayne,Michigan,4/9/2020,2,right,59
Detroit,Wayne,Michigan,4/9/2020,2,u,58
Detroit,Wayne,Michigan,4/9/2020,2,man,58
Detroit,Wayne,Michigan,4/9/2020,2,take,57
Detroit,Wayne,Michigan,4/9/2020,2,could,56
Detroit,Wayne,Michigan,4/9/2020,2,look,53
Detroit,Wayne,Michigan,4/9/2020,2,life,53
Detroit,Wayne,Michigan,4/9/2020,2,way,53
Detroit,Wayne,Michigan,4/9/2020,2,bernie,51
Detroit,Wayne,Michigan,4/9/2020,2,much,50
Detroit,Wayne,Michigan,4/9/2020,2,family,49
Detroit,Wayne,Michigan,4/9/2020,2,last,49
Detroit,Wayne,Michigan,4/9/2020,2,home,48
Detroit,Wayne,Michigan,4/9/2020,2,vote,48
Detroit,Wayne,Michigan,4/9/2020,2,also,48
Detroit,Wayne,Michigan,8/23/2020,3,30,239
Detroit,Wayne,Michigan,8/23/2020,3,like,215
Detroit,Wayne,Michigan,8/23/2020,3,summer,172
Detroit,Wayne,Michigan,8/23/2020,3,day,159
Detroit,Wayne,Michigan,8/23/2020,3,get,143
Detroit,Wayne,Michigan,8/23/2020,3,amp,142
Detroit,Wayne,Michigan,8/23/2020,3,one,135
Detroit,Wayne,Michigan,8/23/2020,3,got,114
Detroit,Wayne,Michigan,8/23/2020,3,love,112
Detroit,Wayne,Michigan,8/23/2020,3,detroit,111
Detroit,Wayne,Michigan,8/23/2020,3,time,108
Detroit,Wayne,Michigan,8/23/2020,3,know,106
Detroit,Wayne,Michigan,8/23/2020,3,people,102
Detroit,Wayne,Michigan,8/23/2020,3,nt,98
Detroit,Wayne,Michigan,8/23/2020,3,open,91
Detroit,Wayne,Michigan,8/23/2020,3,lol,90
Detroit,Wayne,Michigan,8/23/2020,3,good,89
Detroit,Wayne,Michigan,8/23/2020,3,michigan,88
Detroit,Wayne,Michigan,8/23/2020,3,sale,86
Detroit,Wayne,Michigan,8/23/2020,3,pm,85
Detroit,Wayne,Michigan,8/23/2020,3,back,82
Detroit,Wayne,Michigan,8/23/2020,3,want,81
Detroit,Wayne,Michigan,8/23/2020,3,code,80
Detroit,Wayne,Michigan,8/23/2020,3,clearance,79
Detroit,Wayne,Michigan,8/23/2020,3,discount,79
Detroit,Wayne,Michigan,8/23/2020,3,size,78
Detroit,Wayne,Michigan,8/23/2020,3,need,77
Detroit,Wayne,Michigan,8/23/2020,3,clearance❣️,77
Detroit,Wayne,Michigan,8/23/2020,3,items❣️,77
Detroit,Wayne,Michigan,8/23/2020,3,🚨🚨summer,77
Detroit,Wayne,Michigan,8/23/2020,3,off🚨🚨,77
Detroit,Wayne,Michigan,8/23/2020,3,📦✈️📬23,77
Detroit,Wayne,Michigan,8/23/2020,3,shipping,77
Detroit,Wayne,Michigan,8/23/2020,3,go,74
Detroit,Wayne,Michigan,8/23/2020,3,would,71
Detroit,Wayne,Michigan,8/23/2020,3,say,71
Detroit,Wayne,Michigan,8/23/2020,3,see,69
Detroit,Wayne,Michigan,8/23/2020,3,shit,68
Detroit,Wayne,Michigan,8/23/2020,3,na,68
Detroit,Wayne,Michigan,8/23/2020,3,summer…,68
Detroit,Wayne,Michigan,8/23/2020,3,make,67
Detroit,Wayne,Michigan,8/23/2020,3,today,66
Detroit,Wayne,Michigan,8/23/2020,3,wdiscount,66
Detroit,Wayne,Michigan,8/23/2020,3,right,65
Detroit,Wayne,Michigan,8/23/2020,3,going,65
Detroit,Wayne,Michigan,8/23/2020,3,look,64
Detroit,Wayne,Michigan,8/23/2020,3,thing,60
Detroit,Wayne,Michigan,8/23/2020,3,new,60
Detroit,Wayne,Michigan,8/23/2020,3,life,59
Detroit,Wayne,Michigan,8/23/2020,3,think,56
Detroit,Wayne,Michigan,2/18/2021,4,like,210
Detroit,Wayne,Michigan,2/18/2021,4,get,158
Detroit,Wayne,Michigan,2/18/2021,4,posted,145
Detroit,Wayne,Michigan,2/18/2021,4,detroit,127
Detroit,Wayne,Michigan,2/18/2021,4,photo,120
Detroit,Wayne,Michigan,2/18/2021,4,day,117
Detroit,Wayne,Michigan,2/18/2021,4,amp,117
Detroit,Wayne,Michigan,2/18/2021,4,time,113
Detroit,Wayne,Michigan,2/18/2021,4,good,112
Detroit,Wayne,Michigan,2/18/2021,4,love,108
Detroit,Wayne,Michigan,2/18/2021,4,michigan,107
Detroit,Wayne,Michigan,2/18/2021,4,one,103
Detroit,Wayne,Michigan,2/18/2021,4,know,102
Detroit,Wayne,Michigan,2/18/2021,4,lol,99
Detroit,Wayne,Michigan,2/18/2021,4,got,98
Detroit,Wayne,Michigan,2/18/2021,4,go,93
Detroit,Wayne,Michigan,2/18/2021,4,people,92
Detroit,Wayne,Michigan,2/18/2021,4,need,78
Detroit,Wayne,Michigan,2/18/2021,4,back,76
Detroit,Wayne,Michigan,2/18/2021,4,would,76
Detroit,Wayne,Michigan,2/18/2021,4,nt,74
Detroit,Wayne,Michigan,2/18/2021,4,right,74
Detroit,Wayne,Michigan,2/18/2021,4,think,72
Detroit,Wayne,Michigan,2/18/2021,4,see,69
Detroit,Wayne,Michigan,2/18/2021,4,shit,68
Detroit,Wayne,Michigan,2/18/2021,4,today,64
Detroit,Wayne,Michigan,2/18/2021,4,still,62
Detroit,Wayne,Michigan,2/18/2021,4,really,62
Detroit,Wayne,Michigan,2/18/2021,4,work,62
Detroit,Wayne,Michigan,2/18/2021,4,want,61
Detroit,Wayne,Michigan,2/18/2021,4,year,58
Detroit,Wayne,Michigan,2/18/2021,4,never,57
Detroit,Wayne,Michigan,2/18/2021,4,say,57
Detroit,Wayne,Michigan,2/18/2021,4,let,57
Detroit,Wayne,Michigan,2/18/2021,4,even,57
Detroit,Wayne,Michigan,2/18/2021,4,make,56
Detroit,Wayne,Michigan,2/18/2021,4,much,55
Detroit,Wayne,Michigan,2/18/2021,4,going,55
Detroit,Wayne,Michigan,2/18/2021,4,video,53
Detroit,Wayne,Michigan,2/18/2021,4,new,51
Detroit,Wayne,Michigan,2/18/2021,4,feel,50
Detroit,Wayne,Michigan,2/18/2021,4,u,50
Detroit,Wayne,Michigan,2/18/2021,4,traffic,48
Detroit,Wayne,Michigan,2/18/2021,4,always,47
Detroit,Wayne,Michigan,2/18/2021,4,great,45
Detroit,Wayne,Michigan,2/18/2021,4,friend,45
Detroit,Wayne,Michigan,2/18/2021,4,could,45
Detroit,Wayne,Michigan,2/18/2021,4,way,45
Detroit,Wayne,Michigan,2/18/2021,4,better,44
Detroit,Wayne,Michigan,2/18/2021,4,please,43
Minneapolis,Hennepin,Minnesota,4/21/2020,1,like,179
Minneapolis,Hennepin,Minnesota,4/21/2020,1,get,162
Minneapolis,Hennepin,Minnesota,4/21/2020,1,one,135
Minneapolis,Hennepin,Minnesota,4/21/2020,1,time,133
Minneapolis,Hennepin,Minnesota,4/21/2020,1,people,123
Minneapolis,Hennepin,Minnesota,4/21/2020,1,day,118
Minneapolis,Hennepin,Minnesota,4/21/2020,1,amp,114
Minneapolis,Hennepin,Minnesota,4/21/2020,1,know,110
Minneapolis,Hennepin,Minnesota,4/21/2020,1,love,102
Minneapolis,Hennepin,Minnesota,4/21/2020,1,today,95
Minneapolis,Hennepin,Minnesota,4/21/2020,1,back,94
Minneapolis,Hennepin,Minnesota,4/21/2020,1,right,88
Minneapolis,Hennepin,Minnesota,4/21/2020,1,would,87
Minneapolis,Hennepin,Minnesota,4/21/2020,1,good,85
Minneapolis,Hennepin,Minnesota,4/21/2020,1,go,84
Minneapolis,Hennepin,Minnesota,4/21/2020,1,nt,83
Minneapolis,Hennepin,Minnesota,4/21/2020,1,need,82
Minneapolis,Hennepin,Minnesota,4/21/2020,1,think,80
Minneapolis,Hennepin,Minnesota,4/21/2020,1,work,77
Minneapolis,Hennepin,Minnesota,4/21/2020,1,make,73
Minneapolis,Hennepin,Minnesota,4/21/2020,1,u,73
Minneapolis,Hennepin,Minnesota,4/21/2020,1,year,72
Minneapolis,Hennepin,Minnesota,4/21/2020,1,new,71
Minneapolis,Hennepin,Minnesota,4/21/2020,1,going,68
Minneapolis,Hennepin,Minnesota,4/21/2020,1,got,68
Minneapolis,Hennepin,Minnesota,4/21/2020,1,thing,68
Minneapolis,Hennepin,Minnesota,4/21/2020,1,really,67
Minneapolis,Hennepin,Minnesota,4/21/2020,1,much,67
Minneapolis,Hennepin,Minnesota,4/21/2020,1,great,66
Minneapolis,Hennepin,Minnesota,4/21/2020,1,look,65
Minneapolis,Hennepin,Minnesota,4/21/2020,1,minnesota,62
Minneapolis,Hennepin,Minnesota,4/21/2020,1,week,61
Minneapolis,Hennepin,Minnesota,4/21/2020,1,see,61
Minneapolis,Hennepin,Minnesota,4/21/2020,1,want,61
Minneapolis,Hennepin,Minnesota,4/21/2020,1,say,59
Minneapolis,Hennepin,Minnesota,4/21/2020,1,still,57
Minneapolis,Hennepin,Minnesota,4/21/2020,1,thank,57
Minneapolis,Hennepin,Minnesota,4/21/2020,1,well,56
Minneapolis,Hennepin,Minnesota,4/21/2020,1,also,56
Minneapolis,Hennepin,Minnesota,4/21/2020,1,happy,55
Minneapolis,Hennepin,Minnesota,4/21/2020,1,could,52
Minneapolis,Hennepin,Minnesota,4/21/2020,1,life,52
Minneapolis,Hennepin,Minnesota,4/21/2020,1,even,51
Minneapolis,Hennepin,Minnesota,4/21/2020,1,minneapolis,51
Minneapolis,Hennepin,Minnesota,4/21/2020,1,take,50
Minneapolis,Hennepin,Minnesota,4/21/2020,1,lol,49
Minneapolis,Hennepin,Minnesota,4/21/2020,1,way,49
Minneapolis,Hennepin,Minnesota,4/21/2020,1,let,49
Minneapolis,Hennepin,Minnesota,4/21/2020,1,last,49
Minneapolis,Hennepin,Minnesota,4/21/2020,1,feel,49
Minneapolis,Hennepin,Minnesota,6/13/2020,2,like,161
Minneapolis,Hennepin,Minnesota,6/13/2020,2,one,142
Minneapolis,Hennepin,Minnesota,6/13/2020,2,people,138
Minneapolis,Hennepin,Minnesota,6/13/2020,2,amp,133
Minneapolis,Hennepin,Minnesota,6/13/2020,2,time,127
Minneapolis,Hennepin,Minnesota,6/13/2020,2,get,126
Minneapolis,Hennepin,Minnesota,6/13/2020,2,day,114
Minneapolis,Hennepin,Minnesota,6/13/2020,2,love,107
Minneapolis,Hennepin,Minnesota,6/13/2020,2,year,101
Minneapolis,Hennepin,Minnesota,6/13/2020,2,need,94
Minneapolis,Hennepin,Minnesota,6/13/2020,2,nt,94
Minneapolis,Hennepin,Minnesota,6/13/2020,2,think,90
Minneapolis,Hennepin,Minnesota,6/13/2020,2,good,88
Minneapolis,Hennepin,Minnesota,6/13/2020,2,know,88
Minneapolis,Hennepin,Minnesota,6/13/2020,2,see,88
Minneapolis,Hennepin,Minnesota,6/13/2020,2,minneapolis,83
Minneapolis,Hennepin,Minnesota,6/13/2020,2,police,78
Minneapolis,Hennepin,Minnesota,6/13/2020,2,back,77
Minneapolis,Hennepin,Minnesota,6/13/2020,2,would,76
Minneapolis,Hennepin,Minnesota,6/13/2020,2,still,72
Minneapolis,Hennepin,Minnesota,6/13/2020,2,u,71
Minneapolis,Hennepin,Minnesota,6/13/2020,2,black,70
Minneapolis,Hennepin,Minnesota,6/13/2020,2,say,70
Minneapolis,Hennepin,Minnesota,6/13/2020,2,got,69
Minneapolis,Hennepin,Minnesota,6/13/2020,2,minnesota,69
Minneapolis,Hennepin,Minnesota,6/13/2020,2,really,69
Minneapolis,Hennepin,Minnesota,6/13/2020,2,want,69
Minneapolis,Hennepin,Minnesota,6/13/2020,2,right,68
Minneapolis,Hennepin,Minnesota,6/13/2020,2,today,68
Minneapolis,Hennepin,Minnesota,6/13/2020,2,going,67
Minneapolis,Hennepin,Minnesota,6/13/2020,2,thing,65
Minneapolis,Hennepin,Minnesota,6/13/2020,2,go,63
Minneapolis,Hennepin,Minnesota,6/13/2020,2,great,62
Minneapolis,Hennepin,Minnesota,6/13/2020,2,much,62
Minneapolis,Hennepin,Minnesota,6/13/2020,2,work,60
Minneapolis,Hennepin,Minnesota,6/13/2020,2,even,59
Minneapolis,Hennepin,Minnesota,6/13/2020,2,way,57
Minneapolis,Hennepin,Minnesota,6/13/2020,2,happy,56
Minneapolis,Hennepin,Minnesota,6/13/2020,2,let,56
Minneapolis,Hennepin,Minnesota,6/13/2020,2,thanks,54
Minneapolis,Hennepin,Minnesota,6/13/2020,2,life,52
Minneapolis,Hennepin,Minnesota,6/13/2020,2,well,52
Minneapolis,Hennepin,Minnesota,6/13/2020,2,first,52
Minneapolis,Hennepin,Minnesota,6/13/2020,2,never,52
Minneapolis,Hennepin,Minnesota,6/13/2020,2,new,51
Minneapolis,Hennepin,Minnesota,6/13/2020,2,thank,51
Minneapolis,Hennepin,Minnesota,6/13/2020,2,look,51
Minneapolis,Hennepin,Minnesota,6/13/2020,2,also,50
Minneapolis,Hennepin,Minnesota,6/13/2020,2,make,50
Minneapolis,Hennepin,Minnesota,6/13/2020,2,take,48
Minneapolis,Hennepin,Minnesota,10/11/2020,3,like,174
Minneapolis,Hennepin,Minnesota,10/11/2020,3,get,171
Minneapolis,Hennepin,Minnesota,10/11/2020,3,one,127
Minneapolis,Hennepin,Minnesota,10/11/2020,3,amp,121
Minneapolis,Hennepin,Minnesota,10/11/2020,3,minnesota,115
Minneapolis,Hennepin,Minnesota,10/11/2020,3,time,110
Minneapolis,Hennepin,Minnesota,10/11/2020,3,nt,110
Minneapolis,Hennepin,Minnesota,10/11/2020,3,love,99
Minneapolis,Hennepin,Minnesota,10/11/2020,3,good,94
Minneapolis,Hennepin,Minnesota,10/11/2020,3,people,92
Minneapolis,Hennepin,Minnesota,10/11/2020,3,know,92
Minneapolis,Hennepin,Minnesota,10/11/2020,3,would,89
Minneapolis,Hennepin,Minnesota,10/11/2020,3,want,87
Minneapolis,Hennepin,Minnesota,10/11/2020,3,need,86
Minneapolis,Hennepin,Minnesota,10/11/2020,3,day,84
Minneapolis,Hennepin,Minnesota,10/11/2020,3,think,83
Minneapolis,Hennepin,Minnesota,10/11/2020,3,year,79
Minneapolis,Hennepin,Minnesota,10/11/2020,3,right,78
Minneapolis,Hennepin,Minnesota,10/11/2020,3,trump,76
Minneapolis,Hennepin,Minnesota,10/11/2020,3,make,76
Minneapolis,Hennepin,Minnesota,10/11/2020,3,got,73
Minneapolis,Hennepin,Minnesota,10/11/2020,3,really,72
Minneapolis,Hennepin,Minnesota,10/11/2020,3,minneapolis,72
Minneapolis,Hennepin,Minnesota,10/11/2020,3,last,70
Minneapolis,Hennepin,Minnesota,10/11/2020,3,see,69
Minneapolis,Hennepin,Minnesota,10/11/2020,3,even,69
Minneapolis,Hennepin,Minnesota,10/11/2020,3,u,65
Minneapolis,Hennepin,Minnesota,10/11/2020,3,go,63
Minneapolis,Hennepin,Minnesota,10/11/2020,3,game,63
Minneapolis,Hennepin,Minnesota,10/11/2020,3,take,63
Minneapolis,Hennepin,Minnesota,10/11/2020,3,never,61
Minneapolis,Hennepin,Minnesota,10/11/2020,3,vote,61
Minneapolis,Hennepin,Minnesota,10/11/2020,3,today,61
Minneapolis,Hennepin,Minnesota,10/11/2020,3,let,60
Minneapolis,Hennepin,Minnesota,10/11/2020,3,still,60
Minneapolis,Hennepin,Minnesota,10/11/2020,3,great,59
Minneapolis,Hennepin,Minnesota,10/11/2020,3,photo,58
Minneapolis,Hennepin,Minnesota,10/11/2020,3,going,57
Minneapolis,Hennepin,Minnesota,10/11/2020,3,much,57
Minneapolis,Hennepin,Minnesota,10/11/2020,3,better,57
Minneapolis,Hennepin,Minnesota,10/11/2020,3,say,56
Minneapolis,Hennepin,Minnesota,10/11/2020,3,thank,56
Minneapolis,Hennepin,Minnesota,10/11/2020,3,posted,56
Minneapolis,Hennepin,Minnesota,10/11/2020,3,thing,55
Minneapolis,Hennepin,Minnesota,10/11/2020,3,new,54
Minneapolis,Hennepin,Minnesota,10/11/2020,3,first,54
Minneapolis,Hennepin,Minnesota,10/11/2020,3,work,52
Minneapolis,Hennepin,Minnesota,10/11/2020,3,could,51
Minneapolis,Hennepin,Minnesota,10/11/2020,3,mn,49
Minneapolis,Hennepin,Minnesota,10/11/2020,3,amazing,48
Minneapolis,Hennepin,Minnesota,2/26/2021,4,like,204
Minneapolis,Hennepin,Minnesota,2/26/2021,4,one,194
Minneapolis,Hennepin,Minnesota,2/26/2021,4,get,153
Minneapolis,Hennepin,Minnesota,2/26/2021,4,good,131
Minneapolis,Hennepin,Minnesota,2/26/2021,4,people,123
Minneapolis,Hennepin,Minnesota,2/26/2021,4,day,122
Minneapolis,Hennepin,Minnesota,2/26/2021,4,time,119
Minneapolis,Hennepin,Minnesota,2/26/2021,4,minnesota,98
Minneapolis,Hennepin,Minnesota,2/26/2021,4,would,98
Minneapolis,Hennepin,Minnesota,2/26/2021,4,need,95
Minneapolis,Hennepin,Minnesota,2/26/2021,4,year,94
Minneapolis,Hennepin,Minnesota,2/26/2021,4,love,91
Minneapolis,Hennepin,Minnesota,2/26/2021,4,amp,90
Minneapolis,Hennepin,Minnesota,2/26/2021,4,know,88
Minneapolis,Hennepin,Minnesota,2/26/2021,4,nt,83
Minneapolis,Hennepin,Minnesota,2/26/2021,4,make,83
Minneapolis,Hennepin,Minnesota,2/26/2021,4,thing,79
Minneapolis,Hennepin,Minnesota,2/26/2021,4,today,77
Minneapolis,Hennepin,Minnesota,2/26/2021,4,really,74
Minneapolis,Hennepin,Minnesota,2/26/2021,4,think,73
Minneapolis,Hennepin,Minnesota,2/26/2021,4,much,73
Minneapolis,Hennepin,Minnesota,2/26/2021,4,go,72
Minneapolis,Hennepin,Minnesota,2/26/2021,4,new,71
Minneapolis,Hennepin,Minnesota,2/26/2021,4,still,71
Minneapolis,Hennepin,Minnesota,2/26/2021,4,first,69
Minneapolis,Hennepin,Minnesota,2/26/2021,4,got,69
Minneapolis,Hennepin,Minnesota,2/26/2021,4,want,66
Minneapolis,Hennepin,Minnesota,2/26/2021,4,minneapolis,65
Minneapolis,Hennepin,Minnesota,2/26/2021,4,u,64
Minneapolis,Hennepin,Minnesota,2/26/2021,4,back,64
Minneapolis,Hennepin,Minnesota,2/26/2021,4,way,63
Minneapolis,Hennepin,Minnesota,2/26/2021,4,also,63
Minneapolis,Hennepin,Minnesota,2/26/2021,4,say,61
Minneapolis,Hennepin,Minnesota,2/26/2021,4,never,60
Minneapolis,Hennepin,Minnesota,2/26/2021,4,see,57
Minneapolis,Hennepin,Minnesota,2/26/2021,4,look,56
Minneapolis,Hennepin,Minnesota,2/26/2021,4,great,56
Minneapolis,Hennepin,Minnesota,2/26/2021,4,work,56
Minneapolis,Hennepin,Minnesota,2/26/2021,4,right,54
Minneapolis,Hennepin,Minnesota,2/26/2021,4,going,53
Minneapolis,Hennepin,Minnesota,2/26/2021,4,happy,53
Minneapolis,Hennepin,Minnesota,2/26/2021,4,take,52
Minneapolis,Hennepin,Minnesota,2/26/2021,4,man,51
Minneapolis,Hennepin,Minnesota,2/26/2021,4,feel,49
Minneapolis,Hennepin,Minnesota,2/26/2021,4,game,48
Minneapolis,Hennepin,Minnesota,2/26/2021,4,well,47
Minneapolis,Hennepin,Minnesota,2/26/2021,4,even,46
Minneapolis,Hennepin,Minnesota,2/26/2021,4,could,45
Minneapolis,Hennepin,Minnesota,2/26/2021,4,lol,44
Minneapolis,Hennepin,Minnesota,2/26/2021,4,last,44
Las Vegas,Clark,Nevada,4/2/2020,1,amp,157
Las Vegas,Clark,Nevada,4/2/2020,1,get,154
Las Vegas,Clark,Nevada,4/2/2020,1,like,143
Las Vegas,Clark,Nevada,4/2/2020,1,time,136
Las Vegas,Clark,Nevada,4/2/2020,1,day,131
Las Vegas,Clark,Nevada,4/2/2020,1,one,131
Las Vegas,Clark,Nevada,4/2/2020,1,love,128
Las Vegas,Clark,Nevada,4/2/2020,1,vega,128
Las Vegas,Clark,Nevada,4/2/2020,1,know,116
Las Vegas,Clark,Nevada,4/2/2020,1,go,109
Las Vegas,Clark,Nevada,4/2/2020,1,people,107
Las Vegas,Clark,Nevada,4/2/2020,1,need,96
Las Vegas,Clark,Nevada,4/2/2020,1,got,96
Las Vegas,Clark,Nevada,4/2/2020,1,lol,90
Las Vegas,Clark,Nevada,4/2/2020,1,today,90
Las Vegas,Clark,Nevada,4/2/2020,1,nt,90
Las Vegas,Clark,Nevada,4/2/2020,1,would,89
Las Vegas,Clark,Nevada,4/2/2020,1,april,88
Las Vegas,Clark,Nevada,4/2/2020,1,good,88
Las Vegas,Clark,Nevada,4/2/2020,1,la,84
Las Vegas,Clark,Nevada,4/2/2020,1,home,83
Las Vegas,Clark,Nevada,4/2/2020,1,work,80
Las Vegas,Clark,Nevada,4/2/2020,1,right,76
Las Vegas,Clark,Nevada,4/2/2020,1,thank,76
Las Vegas,Clark,Nevada,4/2/2020,1,think,72
Las Vegas,Clark,Nevada,4/2/2020,1,back,71
Las Vegas,Clark,Nevada,4/2/2020,1,u,71
Las Vegas,Clark,Nevada,4/2/2020,1,see,70
Las Vegas,Clark,Nevada,4/2/2020,1,going,70
Las Vegas,Clark,Nevada,4/2/2020,1,help,68
Las Vegas,Clark,Nevada,4/2/2020,1,shit,68
Las Vegas,Clark,Nevada,4/2/2020,1,please,64
Las Vegas,Clark,Nevada,4/2/2020,1,thing,64
Las Vegas,Clark,Nevada,4/2/2020,1,want,64
Las Vegas,Clark,Nevada,4/2/2020,1,nevada,63
Las Vegas,Clark,Nevada,4/2/2020,1,new,63
Las Vegas,Clark,Nevada,4/2/2020,1,make,63
Las Vegas,Clark,Nevada,4/2/2020,1,stay,63
Las Vegas,Clark,Nevada,4/2/2020,1,still,63
Las Vegas,Clark,Nevada,4/2/2020,1,say,59
Las Vegas,Clark,Nevada,4/2/2020,1,quarantine,56
Las Vegas,Clark,Nevada,4/2/2020,1,govsisolak,56
Las Vegas,Clark,Nevada,4/2/2020,1,really,55
Las Vegas,Clark,Nevada,4/2/2020,1,even,54
Las Vegas,Clark,Nevada,4/2/2020,1,take,54
Las Vegas,Clark,Nevada,4/2/2020,1,year,52
Las Vegas,Clark,Nevada,4/2/2020,1,trump,52
Las Vegas,Clark,Nevada,4/2/2020,1,life,50
Las Vegas,Clark,Nevada,4/2/2020,1,let,50
Las Vegas,Clark,Nevada,4/2/2020,1,na,49
Las Vegas,Clark,Nevada,6/20/2020,2,vega,197
Las Vegas,Clark,Nevada,6/20/2020,2,like,193
Las Vegas,Clark,Nevada,6/20/2020,2,get,160
Las Vegas,Clark,Nevada,6/20/2020,2,amp,154
Las Vegas,Clark,Nevada,6/20/2020,2,people,139
Las Vegas,Clark,Nevada,6/20/2020,2,day,135
Las Vegas,Clark,Nevada,6/20/2020,2,one,133
Las Vegas,Clark,Nevada,6/20/2020,2,la,124
Las Vegas,Clark,Nevada,6/20/2020,2,love,113
Las Vegas,Clark,Nevada,6/20/2020,2,today,105
Las Vegas,Clark,Nevada,6/20/2020,2,go,105
Las Vegas,Clark,Nevada,6/20/2020,2,know,103
Las Vegas,Clark,Nevada,6/20/2020,2,juneteenth,97
Las Vegas,Clark,Nevada,6/20/2020,2,got,95
Las Vegas,Clark,Nevada,6/20/2020,2,need,93
Las Vegas,Clark,Nevada,6/20/2020,2,time,92
Las Vegas,Clark,Nevada,6/20/2020,2,lol,87
